-1.570796	1.325504	-1.671296	93	82	85	14.90
-1.308997	0.850607	-1.335383	80	85	97	14.90
-0.523599	1.599406	1.426070	91	86	20	14.90
1.047198	1.870545	-2.976234	93	24	89	14.88
0.785398	1.256302	0.062705	22	3	10	14.88
1.832596	2.455966	-0.641220	99	78	85	14.86
2.879793	2.404280	-0.174044	19	19	93	14.84
-1.308997	1.732874	-0.951685	86	89	83	14.84
1.308997	0.379747	-1.713059	91	81	89	14.84
0.523599	2.379497	0.561089	19	83	4	14.84
-2.094395	2.456751	-1.503343	8	26	96	14.82
-2.094395	1.135813	-2.658866	94	23	92	14.82
-1.308997	0.674054	1.013609	84	81	94	14.82
2.617994	0.866955	-0.931351	94	24	1	14.80
-1.308997	1.194549	-0.801900	21	94	16	14.80
-3.141593	2.379497	0.561089	87	86	83	14.78
-0.523599	0.496451	0.593859	14	96	22	14.78
0.261799	0.864993	2.278281	83	95	19	14.78
-1.832596	1.128190	-2.288622	26	8	96	14.76
-0.261799	1.506530	1.988858	20	12	11	14.76
-2.094395	2.393226	1.857173	82	18	6	14.74
2.879793	1.909857	-0.381669	83	83	90	14.72
1.832596	1.721184	-0.153948	13	2	23	14.72
-1.308997	1.433411	-1.035986	83	84	93	14.72
2.617994	0.297065	2.160177	26	7	98	14.70
-1.047198	0.571433	-1.188419	94	22	91	14.70
0.785398	2.478122	2.609777	83	20	11	14.70
0.523599	0.709924	0.218797	24	7	84	14.70
0.000000	0.458961	-0.107937	88	78	96	14.70
2.094395	2.138223	1.678323	86	23	1	14.68
-1.047198	0.290380	-0.796960	89	93	27	14.68
-2.617994	2.295480	1.008277	89	87	80	14.66
-2.617994	1.242974	-2.977882	11	23	98	14.66
1.570796	1.367556	0.358405	94	21	83	14.66
0.785398	1.374601	-2.456031	73	89	99	14.66
-2.356194	0.864993	2.278281	88	81	91	14.64
1.047198	1.948085	-2.363031	78	83	0	14.64
-0.261799	1.128190	-2.288622	82	20	0	14.64
-2.356194	2.478122	2.609777	22	97	21	14.62
-2.356194	2.379497	0.561089	5	25	89	14.62
-2.356194	1.184361	0.625864	82	97	19	14.62
-1.308997	1.617114	-1.572037	90	91	78	14.62
2.617994	1.218453	2.777284	21	99	15	14.60
-0.785398	2.108018	1.311430	89	87	77	14.60
-0.523599	2.478122	2.609777	90	77	89	14.56
0.523599	0.618092	2.539118	83	84	11	14.56
2.094395	1.909857	-0.381669	1	23	94	14.54
1.570796	0.418037	1.360082	9	25	0	14.54
0.785398	1.982574	-1.115518	16	9	80	14.54
-0.261799	1.214854	-1.966664	15	80	15	14.54
2.617994	1.417623	-0.202254	91	24	4	14.52
2.617994	1.721184	-0.153948	9	12	24	14.50
2.356194	2.404280	-0.174044	20	13	8	14.50
-2.356194	0.685216	-1.712745	91	84	81	14.50
-0.785398	2.984978	1.954446	95	82	81	14.50
-0.523599	1.413347	-1.339188	84	88	84	14.50
-2.094395	1.736875	3.023612	1	25	98	14.48
-2.094395	1.617114	-1.572037	18	10	79	14.48
1.832596	2.404280	-0.174044	26	89	93	14.48
1.047198	2.251330	-2.330739	85	93	21	14.48
2.356194	1.256302	0.062705	94	21	15	14.46
1.308997	2.579248	-2.364801	88	76	6	14.46
1.308997	0.762244	-0.273349	98	92	27	14.46
-0.785398	2.592629	0.909713	93	76	0	14.46
2.094395	0.370812	-2.547742	90	79	93	14.44
1.047198	1.134497	-1.109631	24	3	89	14.44
-2.879793	1.391910	3.030322	11	22	13	14.42
-2.617994	1.045978	0.343692	88	97	23	14.40
-2.356194	1.948085	-2.363031	23	14	0	14.40
0.261799	0.960688	-0.577532	24	96	5	14.40
2.617994	2.033014	2.977192	92	79	88	14.38
1.308997	2.115563	0.685730	24	9	0	14.38
-1.308997	0.418037	1.360082	92	86	83	14.38
0.523599	0.866955	-0.931351	25	97	2	14.38
-2.356194	1.242974	-2.977882	2	23	88	14.36
-1.308997	0.419640	2.974122	81	83	9	14.36
2.879793	1.699788	2.452890	20	9	10	14.34
2.617994	1.050534	3.042579	24	1	2	14.34
-0.785398	2.704512	1.488683	88	15	81	14.34
2.356194	2.089241	-0.114193	98	24	95	14.32
-1.308997	1.982574	-1.115518	30	89	99	14.32
1.308997	1.982574	-1.115518	16	14	15	14.32
-3.141593	1.812176	0.656819	96	77	91	14.30
2.617994	1.998705	2.370472	25	0	99	14.30
2.356194	1.574060	2.783565	87	85	19	14.30
0.000000	1.824694	1.850876	86	83	12	14.30
-2.879793	1.574060	2.783565	17	18	4	14.28
2.356194	1.599406	1.426070	85	82	89	14.28
-0.523599	0.685216	-1.712745	90	78	1	14.28
-2.617994	2.407836	1.410646	81	18	7	14.26
-2.356194	1.488617	1.159546	91	84	84	14.26
1.047198	2.104282	-0.813972	95	80	84	14.26
1.047198	1.875281	0.107086	24	7	0	14.26
-0.785398	2.637879	2.121598	91	79	86	14.26
0.523599	0.914445	2.687814	84	81	8	14.26
-2.879793	1.948085	-2.363031	10	97	25	14.24
2.094395	2.393226	1.857173	25	97	99	14.24
0.523599	2.356369	3.005869	84	83	93	14.24
0.000000	2.379497	0.561089	84	21	98	14.24
-2.356194	1.135834	-1.431087	85	99	23	14.22
-2.617994	2.588535	-2.976617	16	8	80	14.20
-2.356194	1.756530	-2.105156	93	85	80	14.20
-1.308997	0.290380	-0.796960	14	0	23	14.20
1.047198	0.458961	-0.107937	20	10	81	14.20
-0.785398	1.696674	-1.253233	99	25	93	14.20
-1.570796	1.195355	1.200319	85	85	86	14.18
-0.785398	2.456751	-1.503343	5	26	92	14.18
0.000000	0.370812	-2.547742	84	83	11	14.18
-2.879793	0.992645	-1.723759	99	25	92	14.16
2.356194	0.733948	3.021411	19	84	11	14.16
1.570796	1.301460	-0.509251	14	21	96	14.16
1.047198	1.168678	2.108595	12	23	97	14.16
-0.523599	2.881233	-2.582574	84	80	7	14.16
-2.356194	1.450119	-2.739050	3	21	85	14.14
2.094395	2.704512	1.488683	87	88	81	14.14
-1.832596	1.413430	2.550734	98	25	7	14.14
1.570796	1.413347	-1.339188	93	96	28	14.14
-2.879793	1.812176	0.656819	83	14	14	14.12
-1.832596	2.001437	0.381215	90	25	2	14.12
-1.832596	1.904882	-1.478089	18	11	80	14.12
-1.832596	0.080730	-2.622036	85	16	14	14.12
0.785398	1.836682	-0.676006	23	9	91	14.12
0.523599	0.961715	0.014085	21	4	12	14.12
2.356194	2.393226	1.857173	93	27	3	14.10
1.570796	1.606104	-0.451151	15	20	96	14.10
1.308997	2.356369	3.005869	88	88	82	14.10
1.308997	1.736875	3.023612	6	3	71	14.10
-0.261799	2.379497	0.561089	87	23	98	14.10
-3.141593	2.164094	-2.991358	16	3	22	14.08
2.617994	0.929350	-2.910676	25	2	0	14.08
2.094395	2.637879	2.121598	80	19	2	14.08
-2.094395	2.180315	-1.357379	9	26	98	14.08
-1.570796	0.618092	2.539118	20	11	14	14.08
0.523599	1.870545	-2.976234	83	85	92	14.08
0.261799	0.910508	1.903534	88	99	23	14.08
1.047198	2.456751	-1.503343	97	73	6	14.06
-0.523599	1.872854	1.543456	88	85	16	14.06
2.879793	1.135813	-2.658866	22	13	95	14.04
-1.832596	2.251330	-2.330739	92	78	94	14.04
1.832596	1.617114	-1.572037	97	77	89	14.04
-1.570796	2.664082	-1.071402	7	25	93	14.04
-1.047198	0.850607	-1.335383	83	83	98	14.04
-0.785398	1.904882	-1.478089	6	90	76	14.04
1.308997	2.089241	-0.114193	90	19	82	14.02
0.523599	0.960688	-0.577532	25	93	96	14.02
2.879793	1.242974	-2.977882	23	11	98	14.00
2.617994	1.869911	2.701025	96	79	86	14.00
2.617994	0.733948	3.021411	4	25	94	14.00
-2.356194	2.407836	1.410646	26	96	9	14.00
2.094395	1.413430	2.550734	21	83	2	14.00
1.570796	0.906588	1.252948	85	81	91	14.00
0.785398	2.041297	-2.664597	84	85	88	14.00
0.000000	1.134796	2.434290	92	79	91	14.00
2.879793	2.393226	1.857173	91	78	90	13.98
-2.879793	2.108018	1.311430	93	81	87	13.98
1.570796	2.592629	0.909713	25	3	2	13.98
-2.617994	0.850607	-1.335383	90	82	82	13.96
1.308997	1.450119	-2.739050	20	0	23	13.96
0.261799	1.448123	-2.163292	90	90	80	13.96
-2.094395	2.637879	2.121598	92	93	25	13.94
2.094395	1.554776	0.100351	10	98	26	13.94
-1.832596	1.741644	-2.695914	94	81	87	13.94
1.832596	1.599406	1.426070	12	99	23	13.94
0.785398	1.554776	0.100351	16	10	18	13.94
-0.523599	1.440580	2.260026	19	11	14	13.94
1.570796	0.685216	-1.712745	24	5	95	13.92
1.308997	2.108018	1.311430	23	93	9	13.92
0.523599	0.571433	-1.188419	25	95	0	13.92
2.879793	1.812176	0.656819	24	8	2	13.90
-2.879793	0.203748	0.590255	86	86	16	13.90
-0.785398	1.599406	1.426070	93	85	21	13.90
-0.785398	1.247695	1.809890	17	77	1	13.90
-2.879793	1.977582	0.969896	90	92	77	13.88
2.879793	1.904882	-1.478089	83	18	8	13.88
1.047198	1.683268	0.374177	14	7	21	13.88
0.785398	0.961715	0.014085	12	14	19	13.88
-0.785398	0.379747	-1.713059	95	76	8	13.88
-1.832596	2.579248	-2.364801	91	79	93	13.86
-1.570796	0.419640	2.974122	91	21	13	13.86
1.308997	1.662363	0.915448	83	22	3	13.86
-2.356194	1.135813	-2.658866	0	24	92	13.84
2.094395	1.599406	1.426070	13	2	22	13.84
-1.308997	1.134796	2.434290	82	19	6	13.84
0.261799	1.367556	0.358405	90	91	23	13.84
-2.617994	0.992645	-1.723759	15	12	78	13.82
1.308997	2.033014	2.977192	91	89	79	13.82
-0.785398	0.618092	2.539118	82	80	5	13.82
-0.523599	1.025536	1.576859	26	6	1	13.82
0.261799	0.866955	-0.931351	25	94	3	13.82
-2.879793	1.135834	-1.431087	90	84	80	13.80
2.617994	0.914445	2.687814	24	98	5	13.80
-2.356194	1.696674	-1.253233	26	97	90	13.80
-1.047198	1.606104	-0.451151	96	88	24	13.80
2.617994	2.587733	0.232235	98	25	99	13.78
-2.617994	1.555207	1.708892	91	86	82	13.78
-0.785398	2.979456	-1.009304	17	21	0	13.78
-0.523599	0.618092	2.539118	91	76	2	13.78
0.261799	2.587733	0.232235	20	82	1	13.78
-2.879793	0.297065	2.160177	22	4	12	13.76
2.094395	1.721184	-0.153948	2	25	96	13.76
1.832596	2.587733	0.232235	8	21	86	13.76
-1.308997	2.174483	2.653697	28	4	96	13.76
0.523599	2.033014	2.977192	83	83	96	13.76
-0.523599	1.846342	-1.796954	86	18	82	13.76
-2.617994	1.545873	-1.877082	94	27	94	13.74
-2.094395	0.297065	2.160177	93	25	7	13.74
-1.832596	1.606104	-0.451151	76	91	91	13.74
1.570796	1.836682	-0.676006	93	77	95	13.74
1.570796	1.809167	1.213774	85	16	85	13.74
1.047198	2.637879	2.121598	18	20	95	13.74
0.785398	2.174483	2.653697	81	22	6	13.74
-0.523599	1.904882	-1.478089	95	26	98	13.74
-0.261799	2.393226	1.857173	26	97	99	13.74
0.000000	0.899350	-2.069907	18	84	15	13.74
2.356194	0.619654	-2.216909	22	11	96	13.72
1.832596	1.301460	-0.509251	11	23	95	13.72
-0.785398	1.135834	-1.431087	84	83	92	13.72
0.523599	0.458961	-0.107937	90	85	85	13.72
0.261799	2.478122	2.609777	20	0	16	13.72
1.570796	2.247462	0.191623	13	21	88	13.70
-1.570796	1.440580	2.260026	95	24	12	13.70
1.570796	1.134497	-1.109631	7	0	70	13.70
-1.308997	0.700570	1.559208	23	85	8	13.70
0.000000	2.478122	2.609777	22	11	9	13.70
-3.141593	0.866395	-2.492918	21	16	95	13.68
-1.570796	0.418037	1.360082	9	97	25	13.68
-1.047198	1.374601	-2.456031	4	75	93	13.68
1.047198	0.203748	0.590255	92	80	18	13.68
-0.785398	2.343981	-1.040456	84	80	5	13.68
-0.523599	2.637879	2.121598	94	79	85	13.68
2.617994	2.247462	0.191623	97	90	75	13.66
2.617994	2.073035	2.027405	24	4	4	13.66
2.356194	2.724429	-0.348782	71	96	96	13.66
-1.570796	2.393226	1.857173	88	88	22	13.66
-1.308997	1.335669	0.897240	87	84	83	13.66
1.047198	1.194549	-0.801900	96	76	93	13.66
0.785398	0.370812	-2.547742	23	6	9	13.66
-0.261799	0.864993	2.278281	84	2	21	13.66
-2.356194	0.458961	-0.107937	13	94	23	13.64
0.785398	1.977582	0.969896	0	24	90	13.64
0.261799	1.256302	0.062705	92	95	25	13.64
-3.141593	0.297065	2.160177	19	19	97	13.62
2.879793	0.866395	-2.492918	22	14	96	13.62
2.356194	2.704512	1.488683	16	20	92	13.62
-1.832596	1.569311	-3.003978	95	20	85	13.62
-1.570796	2.174483	2.653697	77	90	15	13.62
0.523599	1.242974	-2.977882	84	79	9	13.62
0.523599	1.168678	2.108595	85	84	88	13.62
0.261799	1.617114	-1.572037	21	86	10	13.62
0.000000	1.812176	0.656819	91	79	85	13.62
-2.879793	1.413430	2.550734	91	85	82	13.60
2.879793	0.914445	2.687814	20	99	15	13.60
-1.832596	1.134796	2.434290	98	24	10	13.60
-0.523599	1.506530	1.988858	85	94	21	13.60
0.523599	0.615174	-0.666022	24	99	6	13.60
0.261799	1.506530	1.988858	18	19	97	13.60
0.261799	0.685216	-1.712745	14	7	22	13.60
-2.617994	1.450119	-2.739050	7	20	85	13.58
-2.356194	1.872854	1.543456	88	90	24	13.58
1.047198	1.617114	-1.572037	17	4	21	13.58
2.879793	1.766067	2.153843	18	10	13	13.56
-2.879793	1.168678	2.108595	14	19	84	13.56
-2.617994	2.719179	-1.780644	27	94	96	13.56
1.308997	2.704512	1.488683	86	86	86	13.56
-1.308997	1.870545	-2.976234	85	86	83	13.56
-0.785398	1.555207	1.708892	86	88	20	13.56
-0.523599	2.104282	-0.813972	78	12	88	13.56
2.617994	0.960688	-0.577532	93	24	4	13.54
2.356194	1.766067	2.153843	14	3	75	13.54
-1.832596	2.664082	-1.071402	24	7	6	13.54
-1.047198	1.617114	-1.572037	91	93	77	13.54
-2.356194	1.658653	-2.409879	94	87	78	13.52
-2.094395	2.153910	-1.714959	20	9	13	13.52
-1.570796	1.836682	-0.676006	92	77	97	13.52
-1.570796	1.391910	3.030322	19	94	17	13.52
1.570796	0.674054	1.013609	91	26	3	13.52
0.785398	2.455966	-0.641220	21	10	87	13.52
-0.785398	1.699788	2.452890	16	4	21	13.52
0.523599	2.299159	2.264663	84	23	7	13.52
0.261799	2.001437	0.381215	21	83	3	13.52
-3.141593	2.247462	0.191623	18	20	93	13.50
-2.617994	2.455966	-0.641220	90	24	6	13.50
-2.617994	2.108018	1.311430	98	22	17	13.50
2.094395	1.135813	-2.658866	92	76	7	13.50
-1.570796	1.683268	0.374177	81	82	4	13.50
-1.047198	2.115563	0.685730	97	73	2	13.50
0.261799	1.736875	3.023612	80	85	97	13.50
0.261799	0.866395	-2.492918	91	76	4	13.50
2.617994	1.391910	3.030322	25	2	4	13.48
-2.094395	1.721184	-0.153948	14	24	4	13.48
-1.570796	1.872854	1.543456	96	23	87	13.48
1.047198	1.824694	1.850876	6	83	79	13.48
0.785398	2.664082	-1.071402	7	2	29	13.48
2.879793	1.050534	3.042579	23	9	2	13.46
-2.617994	1.218453	2.777284	79	12	85	13.46
-1.832596	2.174483	2.653697	78	17	97	13.46
1.570796	0.992645	-1.723759	97	77	90	13.46
-1.308997	2.033014	2.977192	77	12	90	13.46
0.785398	2.724429	-0.348782	21	10	88	13.46
-0.785398	2.393226	1.857173	92	78	86	13.46
0.785398	1.448123	-2.163292	24	3	12	13.46
2.617994	1.168678	2.108595	13	6	23	13.44
-2.094395	2.579248	-2.364801	13	1	75	13.44
2.094395	0.929350	-2.910676	9	24	95	13.44
-1.308997	1.448123	-2.163292	6	24	85	13.44
-1.308997	1.045978	0.343692	87	17	18	13.44
-0.261799	0.899350	-2.069907	16	83	15	13.44
2.356194	1.824694	1.850876	21	3	12	13.42
1.832596	0.709924	0.218797	82	84	15	13.42
-1.308997	2.724429	-0.348782	72	93	98	13.42
-0.261799	2.455966	-0.641220	7	26	93	13.42
-3.141593	0.496451	0.593859	90	89	21	13.40
2.617994	1.113094	-0.272241	92	24	7	13.38
2.356194	1.554776	0.100351	26	95	7	13.38
2.356194	1.367556	0.358405	8	96	27	13.38
2.356194	1.310100	1.488307	10	3	25	13.38
2.094395	2.881233	-2.582574	92	90	78	13.38
1.570796	1.574060	2.783565	92	92	26	13.38
-1.570796	0.992645	-1.723759	95	83	80	13.38
1.570796	0.458961	-0.107937	5	4	70	13.38
1.570796	0.080730	-2.622036	20	17	98	13.38
-0.523599	2.863997	0.549740	26	90	3	13.38
0.523599	1.766067	2.153843	17	20	99	13.38
0.523599	1.696674	-1.253233	19	90	17	13.38
-2.356194	1.374601	-2.456031	18	87	16	13.36
-2.094395	0.709924	0.218797	78	9	84	13.36
-2.094395	0.685216	-1.712745	10	74	89	13.36
1.047198	0.591903	2.010408	94	94	25	13.36
0.785398	2.588535	-2.976617	1	80	82	13.36
0.785398	1.218453	2.777284	0	76	14	13.36
0.785398	1.194549	-0.801900	94	77	92	13.36
0.523599	0.496451	0.593859	12	9	74	13.36
0.261799	1.113094	-0.272241	96	90	76	13.36
0.000000	2.393226	1.857173	84	3	77	13.36
0.000000	2.001437	0.381215	88	81	15	13.36
-3.141593	2.579248	-2.364801	4	87	76	13.34
-3.141593	1.301460	-0.509251	22	19	5	13.34
-2.879793	1.448123	-2.163292	87	76	0	13.34
2.617994	0.866395	-2.492918	23	11	97	13.34
-2.356194	0.910508	1.903534	5	13	24	13.34
-2.094395	2.881233	-2.582574	90	79	92	13.34
-2.094395	1.184361	0.625864	86	88	18	13.34
-1.832596	2.041297	-2.664597	87	91	79	13.34
-1.832596	1.488617	1.159546	84	88	83	13.34
1.570796	1.242974	-2.977882	82	19	11	13.34
0.785398	1.440580	2.260026	86	85	85	13.34
-0.523599	1.545873	-1.877082	82	15	82	13.34
0.000000	0.297065	2.160177	7	26	97	13.34
-3.141593	1.574060	2.783565	87	85	84	13.32
2.617994	2.881233	-2.582574	16	96	22	13.32
2.617994	0.419640	2.974122	21	95	11	13.32
-2.356194	0.866395	-2.492918	96	25	3	13.32
1.308997	0.458961	-0.107937	90	90	78	13.32
1.047198	1.836682	-0.676006	19	10	83	13.32
-1.047198	1.194549	-0.801900	97	80	84	13.32
-0.785398	1.569311	-3.003978	9	94	26	13.32
-0.523599	2.379497	0.561089	28	95	99	13.32
-0.261799	2.984978	1.954446	84	83	91	13.32
0.000000	2.251330	-2.330739	80	10	17	13.32
2.879793	0.709924	0.218797	21	2	18	13.30
2.617994	2.063651	-2.044600	11	1	74	13.30
-2.094395	1.569311	-3.003978	2	23	88	13.30
-1.832596	0.297065	2.160177	83	83	20	13.30
1.570796	2.478122	2.609777	20	15	11	13.30
0.785398	2.592629	0.909713	85	84	88	13.30
-0.261799	2.180315	-1.357379	93	26	8	13.30
0.261799	0.640596	-2.797608	86	80	8	13.30
-2.617994	1.168678	2.108595	6	15	22	13.28
-1.570796	2.104282	-0.813972	95	76	95	13.28
-1.570796	1.736875	3.023612	91	17	81	13.28
-0.523599	2.247462	0.191623	27	2	92	13.28
0.261799	0.571433	-1.188419	96	89	76	13.28
-0.261799	0.496451	0.593859	17	99	19	13.28
-2.356194	1.998705	2.370472	5	25	2	13.26
-2.094395	1.998705	2.370472	2	26	2	13.26
1.570796	1.736875	3.023612	92	88	24	13.26
1.308997	1.721184	-0.153948	77	93	16	13.26
0.785398	2.356369	3.005869	84	88	84	13.26
-0.261799	1.335669	0.897240	27	4	2	13.26
-2.617994	2.704512	1.488683	25	94	9	13.24
2.094395	0.080730	-2.622036	90	81	90	13.24
1.832596	1.658653	-2.409879	1	97	28	13.24
-1.570796	2.343981	-1.040456	5	25	92	13.24
0.523599	1.606104	-0.451151	5	89	71	13.24
-0.523599	1.554776	0.100351	92	1	27	13.24
0.261799	0.961715	0.014085	80	90	17	13.24
0.000000	0.910508	1.903534	15	21	0	13.24
-2.879793	2.295480	1.008277	83	19	6	13.22
-2.094395	2.299159	2.264663	21	0	22	13.22
-2.094395	2.108018	1.311430	89	76	97	13.22
1.570796	2.115563	0.685730	19	8	14	13.22
-1.047198	1.948085	-2.363031	12	79	85	13.22
1.047198	1.554776	0.100351	24	9	99	13.22
0.523599	0.418037	1.360082	86	81	10	13.22
0.000000	2.984978	1.954446	82	11	82	13.22
-2.617994	1.683268	0.374177	92	76	95	13.20
2.617994	1.440580	2.260026	23	94	9	13.20
2.617994	1.194549	-0.801900	94	24	0	13.20
2.094395	1.756530	-2.105156	10	3	74	13.20
-2.094395	1.732874	-0.951685	24	1	86	13.20
-2.094395	1.194549	-0.801900	74	95	95	13.20
1.832596	2.979456	-1.009304	11	25	3	13.20
-1.047198	0.992645	-1.723759	28	0	93	13.20
0.523599	1.448123	-2.163292	91	88	80	13.20
0.523599	1.184361	0.625864	82	90	18	13.20
-0.261799	1.247695	1.809890	21	12	7	13.20
2.879793	1.433411	-1.035986	84	15	86	13.18
2.356194	1.301460	-0.509251	1	25	93	13.18
-2.094395	1.904882	-1.478089	19	8	79	13.18
2.094395	1.301460	-0.509251	6	24	97	13.18
-1.047198	1.696674	-1.253233	3	25	94	13.18
-1.047198	1.510910	-0.740472	31	0	96	13.18
1.047198	1.256302	0.062705	23	6	10	13.18
-0.523599	1.325504	-1.671296	93	86	80	13.18
-0.261799	2.704512	1.488683	96	75	0	13.18
0.261799	1.134796	2.434290	18	19	0	13.18
0.000000	0.992645	-1.723759	10	79	86	13.18
-2.617994	1.504028	0.636812	79	6	16	13.16
-1.570796	1.374601	-2.456031	93	87	79	13.16
1.308997	1.875281	0.107086	22	12	0	13.16
1.047198	2.247462	0.191623	25	4	97	13.16
0.261799	1.574060	2.783565	15	92	24	13.16
-1.570796	2.863997	0.549740	84	84	88	13.14
-1.570796	2.719179	-1.780644	86	80	96	13.14
-1.308997	1.510910	-0.740472	95	90	24	13.14
1.047198	2.115563	0.685730	25	5	1	13.14
-0.523599	1.741644	-2.695914	84	19	13	13.14
-2.879793	0.850607	-1.335383	93	26	99	13.12
-2.617994	1.599406	1.426070	93	86	82	13.12
-2.094395	1.554776	0.100351	22	3	15	13.12
2.094395	1.214854	-1.966664	17	11	81	13.12
-1.832596	2.637879	2.121598	94	24	94	13.12
-1.570796	1.904882	-1.478089	17	14	81	13.12
1.308997	0.685216	-1.712745	25	1	95	13.12
1.047198	2.455966	-0.641220	93	76	13	13.12
0.785398	2.164094	-2.991358	98	75	94	13.12
0.261799	2.379497	0.561089	19	81	1	13.12
-3.141593	2.404280	-0.174044	17	21	92	13.10
-3.141593	2.295480	1.008277	93	81	86	13.10
-3.141593	1.134497	-1.109631	17	24	3	13.10
2.356194	1.242974	-2.977882	2	26	93	13.10
2.356194	0.899350	-2.069907	83	21	0	13.10
1.832596	2.187132	-0.479875	21	7	12	13.10
1.832596	2.138223	1.678323	22	93	11	13.10
-1.832596	1.256302	0.062705	92	82	17	13.10
1.832596	0.864993	2.278281	90	24	9	13.10
-1.570796	0.290380	-0.796960	1	75	14	13.10
-1.308997	1.824694	1.850876	77	1	15	13.10
0.261799	1.135813	-2.658866	85	79	4	13.10
-2.617994	0.640596	-2.797608	27	2	96	13.08
2.356194	0.929350	-2.910676	2	25	96	13.08
2.356194	0.419640	2.974122	19	86	11	13.08
-1.832596	0.640596	-2.797608	82	18	7	13.08
1.832596	0.418037	1.360082	5	26	0	13.08
-1.570796	2.001437	0.381215	13	74	99	13.08
1.570796	1.756530	-2.105156	8	98	74	13.08
-1.308997	0.591903	2.010408	21	6	15	13.08
1.047198	2.089241	-0.114193	91	20	83	13.08
-0.785398	0.496451	0.593859	11	90	23	13.08
0.261799	2.579248	-2.364801	93	92	25	13.08
0.261799	0.496451	0.593859	6	16	22	13.08
0.261799	0.379747	-1.713059	19	8	14	13.08
0.000000	2.587733	0.232235	18	80	1	13.08
2.879793	2.478122	2.609777	22	9	90	13.06
